Washington Reported Point Source Emissions (2009 – 2019),,,,,,,,,,,,,,,,
Last Updated: Jan. 2021,,,,,,,,,,,,,,,,
All Emissions Reported as Tons per Year,,,,,,,,,,,,,,,,
,,,,Criteria Pollutant Emissions (Facility Totals),,,,,,,,,,,,
2012,Benton Clean Air Agency,BENTON,Agrium US Inc,2.4,0,0,42.9,0,0.6,61.364,227515 E Bowles Road,Kennewick,99337,46.1661,-119.0161,CAP Major
2012,Benton Clean Air Agency,BENTON,AJ's Crushing & Concrete,2.52,0.5,,,,,,16004 E Field Rd,Benton City,99320,46.24194,-119.46694,Non-Major
2012,Benton Clean Air Agency,BENTON,"Areva NP, Inc",0,0,0,7.9,0,0,0,2101 Horn Rapids Rd,Richland,99354,46.34889,-119.30028,Synthetic Non-Major
2012,Benton Clean Air Agency,BENTON,CHS Inc. dba Connel Grain Growers,1.93,0.8,,,,,,900 E Columbia Dr,Kennewick,99336,46.21294,-119.10268,Non-Major
2012,Benton Clean Air Agency,BENTON,Columbia Crest Winery,0,0,,0.03,7.47,0.05,,"Hwy 221, Columbia Crest Dr.",Paterson,99345,48.95591,-119.60766,Non-Major
2012,Benton Clean Air Agency,BENTON,Con Agra Prosser,0,0,,,,,0,506 6th St,Prosser,99350,46.22861,-119.775,Non-Major
2012,Benton Clean Air Agency,BENTON,"ConAgra Foods Packaged Foods Lamb Weston, Inc.",6.1,6.1,0.2,32.7,9.9,27.5,9.6,2013 Saint St,Richland,99354,46.31128,-119.29989,Synthetic Non-Major
2012,Benton Clean Air Agency,BENTON,Granite Construction Co.,1.49,0.17,0.1,0.9,1.68,4.38,,2090 Robertson Drive,Richland,99352,46.31807,-119.29555,Non-Major
2012,Benton Clean Air Agency,BENTON,Greenbriar Rail Services,0.5,0,0,1.5,18.3,8.6,,228919 E Cochran Rd,Kennewick,99337,46.16111,-119.01917,Non-Major
2012,Benton Clean Air Agency,BENTON,Inland Asphalt Company,3.56,0,2.89,3.17,1.83,7.36,,955 Lacey St,Richland,99352,46.25639,-119.27778,Non-Major
2012,Benton Clean Air Agency,BENTON,Kadlec Regional Medical Center,0.03,0.03,0.08,1.22,0.18,0.65,,888 Swift Blvd.,Richland,99352,46.28088,-119.28266,Non-Major
2012,Benton Clean Air Agency,BENTON,Milne Fruit Products,0.43,0.14,0.05,10.42,0.4,6.24,0,804 Bennett Av,Prosser,99350,46.20194,-119.77417,Non-Major
2012,Benton Clean Air Agency,BENTON,Penford Food Ingredients,16.42,0,4.2,12.3,1.8,8.7,,216 University Drive,Richland,99354,46.33719,-119.26459,Non-Major
2012,Benton Clean Air Agency,BENTON,PROBUILD,5,0,,,13.9,,,3919 W CLEARWATER AVE,Kennewick,99336,46.21167,-119.17222,Synthetic Non-Major
2012,Benton Clean Air Agency,BENTON,Sandvik Special Metals LLC,0,0,,15.65,1.65,0.55,,235407 E. SR 397,Kennewick,99337,46.14563,-119.01199,Non-Major
2012,Benton Clean Air Agency,BENTON,Simplot Agribusiness,1.19,0,,,,,,227120 E Hedges Rd,Kennewick,99337,46.17363,-119.01988,Non-Major
2012,Benton Clean Air Agency,BENTON,Tessenderlo Kerley Inc,0.24,0,0.06,1.17,0.17,1.18,1.19,233807 Straightbank Rd.,Kennewick,99337,46.14,-119.00917,Non-Major
2012,Benton Clean Air Agency,BENTON,Tree Top Inc,0,0,0,22,0,22,0,2780 Lee Rd,Prosser,99350,46.2175,-119.7175,Synthetic Non-Major
2012,Benton Clean Air Agency,BENTON,Williams Pipeline,0.4,0,0.2,35.15,1.4,5.71,,42612 E. Christy Rd,Plymouth,99346,45.9303,-119.40018,CAP Major
2012,Dept. of Ecology Central Regional Office,DOUGLAS,Greater Wenatchee Regional Landfill & Recycling Center,18.53,9.77,5.54,4.43,5.31,7.76,12.14,191 Webb Road,East Wenatchee,98802,47.40368,-120.1657,CAP Major
2012,Dept. of Ecology Central Regional Office,KLICKITAT,Goldendale Generating Station,3.9,3.9,1.81,27.11,4.2,1.13,5.3,600 Industrial Way,Goldendale,98620,45.8397,-120.8272,CAP Major
2012,Dept. of Ecology Central Regional Office,KLICKITAT,Roosevelt Landfill Biogas Project No. 1,15.631755,15.631755,3.37416,110.32952,0.156165,12.7602,0,502 Roosevelt Grade Rd,Roosevelt,99356,45.80306,-120.16417,CAP Major
2012,Dept. of Ecology Central Regional Office,KLICKITAT,Roosevelt Regional Landfill,58,15,1,2,109,1,,500 Roosevelt Grade Rd,Roosevelt,99356,45.79528,-120.17806,HAP and CAP Major
2012,Dept. of Ecology Central Regional Office,KLICKITAT,SDS Lumber Company,38.09,20.26,7.18,51.77,91,202.11,0,123 Industrial Road,Bingen,98605,45.71056,-121.47278,CAP Major
2012,Dept. of Ecology Eastern Regional Office,FERRY,Kinross Gold Corporation Kettle River - Buckhorn,2.29,0,0,0.05,0,0.04,0,363 Fish Hatchery Road,Republic,99166,48.67402,-118.60162,Non-Major
2012,Dept. of Ecology Eastern Regional Office,GRANT,REC Solar Grade Silicon LLC,56.16309,0,0.8261,25.2346,11.07151,29.43815,,"3322 Road ""N"" NE",Moses Lake,98837,47.1341,-119.1993,CAP Major
2012,Dept. of Ecology Eastern Regional Office,PEND OREILLE,Ponderay Newsprint Company,5,5,13,35,143.27,0,3,422767 SR 20,Usk,99180-9771,48.2883,-117.2716,HAP and CAP Major
2012,Dept. of Ecology Eastern Regional Office,STEVENS,Avista,17.19,13.49,2.9,306.82,10.15,539.63,,1151 Hwy 395 N,Kettle Falls,99141,48.62072,-118.10861,CAP Major
2012,Dept. of Ecology Eastern Regional Office,STEVENS,Boise Cascade Wood Products Kettle Falls Lumber,17.74,10.88,0.01,25.56,60.71,68.74,,610 W. 3rd Street,Kettle Falls,99141,48.6105,-118.063,CAP Major
2012,Dept. of Ecology Eastern Regional Office,STEVENS,Boise Cascade Wood Products Kettle Falls Plywood,43.81,37.55,3.23,83.29,39.58,620.72,,1274 S. Boise Road,Kettle Falls,99141,48.61315,-118.1157,HAP and CAP Major
2012,Dept. of Ecology Eastern Regional Office,STEVENS,"Boise Cascade Wood Products, LLC - Arden Lumber",10.09,2.53,0.01,0.92,0.78,0.05,,634 Hwy. 395 South,Colville,99114,48.45755,-117.88017,CAP Major
2012,Dept. of Ecology Eastern Regional Office,STEVENS,Vaagen Brothers Lumber Inc,24,15,6,61,59,137,0,565 West 5Th Avenue,Colville,99114,48.5485,-117.91471,HAP and CAP Major
2012,Dept. of Ecology Eastern Regional Office,WALLA WALLA,Gas Transmission Northwest Station 7,0.1,0,0.1,13.5,0.6,27.5,,Barstow Rd 10 Mi S of Ayer Jct,Starbuck,99359,46.5364,-118.2934,CAP Major
2012,Dept. of Ecology Eastern Regional Office,WALLA WALLA,Gas Transmission Northwest Station 8,1.6,0,2.3,73.8,5.6,141.7,,638 Lamdin Rd,Wallula,99363,46.0536,-118.8442,CAP Major
2012,Dept. of Ecology Eastern Regional Office,WHITMAN,Washington State University,3.95,3.97,0.83,9.75,0.83,0.36,0,WSU EH&S Corner of Grimes Way/Airport Road,Pullman,99164-1172,46.72947,-117.17075,CAP Major
2012,Dept. of Ecology Industrial Section,CHELAN,Alcoa Primary Metals Wenatchee Works,394.98,391.47,3127.34,66.14,289.33,14877.81,0.24,6200 Malaga Alcoa Hwy,Malaga,98828,47.35847,-120.13121,HAP Major
2012,Dept. of Ecology Industrial Section,CLARK,Georgia-Pacific Consumer Products (Camas) LLC,193,169,20,489,143,526,,401 NE Adams Street,Camas,98607,45.58389,-122.40639,HAP and CAP Major
2012,Dept. of Ecology Industrial Section,COWLITZ,Longview Fibre,256.98,246.93,301.76,1388.96,225.98,994.28,,300 Fibre Way,Longview,98632,46.10361,-122.92167,HAP and CAP Major
2012,Dept. of Ecology Industrial Section,COWLITZ,Weyerhaeuser NR Company,74.99,67.69,484.2,2220.5,474.7,1393.6,82,3401 Industrial Way,Longview,98632,46.13152,-122.97872,HAP and CAP Major
2012,Dept. of Ecology Industrial Section,GRAYS HARBOR,"COSMO Specialty Fibers, Inc.",232,232,205.6,364.35,19.03,252.15,,1701 First St,Cosmopolis,98537,46.95567,-123.76408,HAP and CAP Major
2012,Dept. of Ecology Industrial Section,JEFFERSON,Pt Townsend Paper,264,198,187,493,49,784,37,100 Mill Road,Port Townsend,98368,48.09519,-122.79854,HAP and CAP Major
2012,Dept. of Ecology Industrial Section,PIERCE,Simpson Tacoma Kraft,125,113,347.3,985,79,1372,6,801 Portland Ave,Tacoma,98421,47.26167,-122.42278,HAP and CAP Major
2012,Dept. of Ecology Industrial Section,SNOHOMISH,Kimberly-Clark Corporation,2,2,0,69,2,22,,2600 Federal Ave,Everett,98201,47.98333,-122.215,HAP and CAP Major
2012,Dept. of Ecology Industrial Section,WALLA WALLA,Boise White Paper LLC,124.19,124.19,604.2,760.37,1764.64,721.92,38.9,31831 W Hwy 12,Wallula,99363,46.05722,-118.92167,HAP and CAP Major
2012,Dept. of Ecology Industrial Section,WHATCOM,Alcoa Primary Metals Intalco Works,736.436,736.436,4723.2,185.05,288.57,33435.15,,4050 Mountain View Rd,Ferndale,98248-0937,48.84722,-122.71278,HAP and CAP Major
2012,Dept. of Ecology Nuclear Waste Section,BENTON,U.S. Dept of Energy,0,0,0,7,9,9,16,Hanford Reservation,Richland,99352,46.278,-119.275,HAP and CAP Major
2012,Northwest Clean Air Agency,ISLAND,NAS WHIDBEY,18,16,0,8,23,11,0,AULT FIELD NAS,Oak Harbor,98278-3500,48.34319,-122.66936,HAP and CAP Major
2012,Northwest Clean Air Agency,SKAGIT,Air Liquide,3.21,3.21,1.43,24.1979,1.67,15.7995,,8581 S. Texas Road,Anacortes,98221-9340,48.46736,-122.55381,CAP Major
2012,Northwest Clean Air Agency,SKAGIT,FIBREX CORPORATION,0,0,0,0,11.83,0,0,750 S SPRUCE ST,Burlington,98233-2240,48.88722,-122.32972,HAP Major
2012,Northwest Clean Air Agency,SKAGIT,GENERAL CHEMICAL CORP.,0,0,177,10,0,5,0,8579 N TEXAS RD,Anacortes,98221-8603,48.50944,-122.57694,CAP Major
2012,Northwest Clean Air Agency,SKAGIT,JANICKI INDUSTRIES,0,0,0,2,45.7,2,,1476 MOORE STREET,Sedro-Woolley,98284-7522,48.51536,-122.21367,Synthetic Non-Major
2012,Northwest Clean Air Agency,SKAGIT,NORDIC TUGS INC,0,0,0,0,1,0,0,11367 HIGGINS AIRPORT WAY,Burlington,98233-5309,48.50833,-122.59583,HAP Major
2012,Northwest Clean Air Agency,SKAGIT,NORTHWEST PIPELINE GP MT VERNON,2,2,0,56,5,93,0,15498 LANGE RD,Mount Vernon,98273-8537,48.41333,-122.20917,HAP and CAP Major
2012,Northwest Clean Air Agency,SKAGIT,PACIFIC WOODTECH,0,0,0,2,38,3,0,1850 PARK LANE,Burlington,98233-0465,48.61472,-122.34028,HAP Major
2012,Northwest Clean Air Agency,SKAGIT,PSE FREDONIA,3,3,0,42,0,1,0,13085 Ball Road,Mount Vernon,98273-8201,48.42556,-122.39056,CAP Major
2012,Northwest Clean Air Agency,SKAGIT,PUGET SOUND REFINING COMPANY,227.69,0,445.04,1319.26,608.66,526.04,2.742,8505 SOUTH TEXAS ROAD,Anacortes,98221-9340,48.46661,-122.56197,CAP Major
2012,Northwest Clean Air Agency,SKAGIT,SIERRA PACIFIC INDUSTRIES,37,3,2,172,71,306,3,14353 Mcfarland Road,Mount Vernon,98273-8232,48.45751,-122.42352,HAP and CAP Major
2012,Northwest Clean Air Agency,SKAGIT,Tesoro Logistics Operations LLC,0,0,,,0.23,,,7969 North Texas Road,Anacortes,98221,48.4796,-122.57183,CAP Major
2012,Northwest Clean Air Agency,SKAGIT,TESORO NORTHWEST COMPANY,162,135,284,2051,787,660,17,10200 W MARCH POINT RD,Anacortes,98221-8662,48.49722,-122.56417,HAP and CAP Major
2012,Northwest Clean Air Agency,WHATCOM,BP CHERRY POINT REFINERY,128,93,930,1876,473,974,2.104,4519 GRANDVIEW RD,Blaine,98230-9640,48.89194,-122.73453,HAP and CAP Major
2012,Northwest Clean Air Agency,WHATCOM,"CHEMCO, INC.",0,0,0,1,22,1,0,4191 GRANDVIEW ROAD,Ferndale,98248-8540,48.89297,-122.7026,HAP Major
2012,Northwest Clean Air Agency,WHATCOM,CONOCO PHILLIPS ,46,40,73,702,864,214,7,3901 UNICK RD,Ferndale,98248-9003,48.83389,-122.69056,CAP Major
2012,Northwest Clean Air Agency,WHATCOM,"ERSHIGS, INC.",0,0,0,0,28.77,0,0,742 MARINE DRIVE,Bellingham,98227-1707,48.88861,-122.5244,HAP Major
2012,Northwest Clean Air Agency,WHATCOM,MAAX US CORP,0,0,0,0,12,0,0,2150 DIVISION ST,Bellingham,98226-9142,48.79803,-122.44739,HAP Major
2012,Northwest Clean Air Agency,WHATCOM,MOUNT BAKER PRODUCTS,8,0,1,27,8,8,,2929 ROEDER AVE,Bellingham,98227-0997,48.76111,-122.50806,Non-Major
2012,Northwest Clean Air Agency,WHATCOM,NORTHWEST PIPELINE GP SUMAS,4,4,7,241,9,29,0,4738 JONES RD,Sumas,98295-9405,48.88444,-122.21806,HAP and CAP Major
2012,Northwest Clean Air Agency,WHATCOM,PSE ENCOGEN GENERATING STATION,0,0,3,12,0,3,3,915 CORNWALL AVE,Bellingham,98225-5030,48.74556,-122.48333,CAP Major
2012,Northwest Clean Air Agency,WHATCOM,PSE Ferndale Generating Station,1,1,1.07,3.37,0.6,0.4,0.09,5105 LAKE TERRELL RD,Ferndale,98248-9596,48.84083,-122.68723,CAP Major
2012,Northwest Clean Air Agency,WHATCOM,PSE SUMAS,4.1,4.1,2.1,16.1,0,0.08,3,1340 THOMPSON LANE,Sumas,98295,48.99278,-122.25361,HAP Major
2012,Northwest Clean Air Agency,WHATCOM,PSE WHITEHORN,2,2,0,73,0,6,0,4530 BROWN RD,Blaine,98230-9063,48.88486,-122.73181,CAP Major
2012,Olympic Region Clean Air Agency,CLALLAM,Interfor Pacific Inc - Forks Division,3.06,2.93,3,11,22.1,88,,143 Sitkum Solduc Rd,Forks,98331,47.9714,-124.399545,HAP Major
2012,Olympic Region Clean Air Agency,CLALLAM,Nippon Paper Industries USA Co LTD,37.3,33.7,179.6,160.3,13.002,993.33,,1902 Marine Dr,Port Angeles,98362,48.135179,-123.466428,Unknown
2012,Olympic Region Clean Air Agency,GRAYS HARBOR,Grays Harbor Energy,2.4,2.4,0.0002,6.8,0.3,2.1,0.5955,401 Keys Rd,Elma,98541,46.967565,-123.481109,CAP Major
2012,Olympic Region Clean Air Agency,GRAYS HARBOR,Harbor Paper LLC,60.701,50.701,5.01,133.02,4.7,253.001,,801 23rd St,Hoquiam,98550,46.970326,-123.87403,Unknown
2012,Olympic Region Clean Air Agency,GRAYS HARBOR,Little Green LLC,0,0,,1.8,12.5,1.5,,2999 John - Stevens Wy,Hoquiam,98550,46.97085,-123.85647,HAP Major
2012,Olympic Region Clean Air Agency,GRAYS HARBOR,Rohm & Haas Chemicals LLC,0.93,0.93,0.103,9.1,8.73,9.7,,4800 State Rt 12,Elma,98541,46.99747,-123.38224,HAP Major
2012,Olympic Region Clean Air Agency,GRAYS HARBOR,Sierra Pacific Industries - Cogeneration,3,2,1,85,2,194,21.4045,301 Hagara St,Aberdeen,98520,46.973,-123.77583,Unknown
2012,Olympic Region Clean Air Agency,GRAYS HARBOR,Sierra Pacific Industries-Lumber Mill,19.1,9.8,,,66.6,,,301 Hagara St,Aberdeen,98520,46.97305,-123.77521,HAP Major
2012,Olympic Region Clean Air Agency,GRAYS HARBOR,Simpson Door Co,13.04,13.01,0.3,0.9,0.01,0.2,,400 Simpson Ave,Mccleary,98557,47.0595,-123.2664,Unknown
2012,Olympic Region Clean Air Agency,GRAYS HARBOR,Westport Shipyard Inc,0,0,,,18,,,1807 Nyhus St,Westport,98595,46.9057,-124.10851,HAP Major
2012,Olympic Region Clean Air Agency,MASON,Olympic Panel Products Llc,37.2,19.2,,,94.4,,,204 E Railroad,Shelton,98584,47.21471,-123.09538,Unknown
2012,Olympic Region Clean Air Agency,MASON,Simpson Lumber Co LLC,37.85,28.25,0.304,64.1,72.84,140.5,,3rd & Franklin,Shelton,98584,47.21233,-123.09561,HAP Major
2012,Olympic Region Clean Air Agency,PACIFIC,Weyerhaeuser NR Raymond Lumbermill,14,6.7,0.3,66.7,42.2,56.4,,51 Ellis St,Raymond,98577,46.69141,-123.74111,Unknown
2012,Olympic Region Clean Air Agency,THURSTON,Aquatic Co,0,0,,,14.5,,,801 Northern Pacific,Yelm,98597,46.95048,-122.59767,HAP Major
2012,Olympic Region Clean Air Agency,THURSTON,Crown Cork & Seal Co Inc,0.5,0.5,0.002,4,175.8,1,,1202 Fones Rd,Olympia,98501,47.0397,-122.84559,HAP Major
2012,Puget Sound Clean Air Agency,KING,Aero-Lac Inc,0,0,,,33.878,,,420 S 96th St Space #11,Seattle,98108,47.5175362,122.325943,
2012,Puget Sound Clean Air Agency,KING,"Ash Grove Cement Co, E Marginal",29.9005,23.889,37.289,665.053,3.5415,832.2695,,3801 E Marginal Way S,Seattle,98134-1113,47.56799,-122.34255,Unknown
2012,Puget Sound Clean Air Agency,KING,Boeing Commercial Airplane Auburn,0,0,,78.4565,115.8255,29.84,0.172,700 15th St SW,Auburn,98002,47.282303,-122.238361,HAP Major
2012,Puget Sound Clean Air Agency,KING,Boeing Commercial Airplane Renton,0,0,,35.538,237.0795,,0.525,737 Logan Ave N  Bldg 10 - 20,Renton,98055,47.492662,-122.208773,HAP Major
2012,Puget Sound Clean Air Agency,KING,Boeing Commercial Airplane Seattle,0,0,,,129.585,,0.6935,7700 E Marginal Wy S,Seattle,98108,47.53507,-122.313656,Unknown
2012,Puget Sound Clean Air Agency,KING,"BP West Coast Products, Seattle Terminal",0,0,,,42.9195,,,1652 SW Lander St,Seattle,98134,47.58294573,122.3571918,
2012,Puget Sound Clean Air Agency,KING,Capital Industries Inc,0,0,,,18.635,,,5801 3rd Ave S,Seattle,98108,47.55085567,122.3314016,
2012,Puget Sound Clean Air Agency,KING,CertainTeed Gypsum Manufacturing Inc,26.538,13.2685,,14.8595,0.0315,19.8925,,5931 E Marginal Wy S,Seattle,98134-2414,47.54818737,122.3367516,
2012,Puget Sound Clean Air Agency,KING,Coatings Unlimited Inc,0,0,,,40.4315,,,18420 68th Ave S Ste 110,Kent,98032,47.437853,122.244052,
2012,Puget Sound Clean Air Agency,KING,ColorGraphics Inc (Cenveo West),0,0,,,24.443,,,1421 S Dean St,Seattle,98144,47.59546,122.31327,
2012,Puget Sound Clean Air Agency,KING,Delta Marine Industries Inc,0,0,,,10.7655,,,1608 S 96th St,Seattle,98108-5198,47.51925526,122.3132074,
2012,Puget Sound Clean Air Agency,KING,Enwave,0,0,,206.38,,61.153,,1319 Western Ave,Seattle,98101,47.605944,-122.336118,Unknown
2012,Puget Sound Clean Air Agency,KING,Equilon Enterprises LLC dba Shell Oil Products US,0,0,,,26.4755,,,2555 13th Ave SW,Seattle,98134,47.58157596,122.353618,
2012,Puget Sound Clean Air Agency,KING,Fluid Motion LLC,0,0,,,0.5445,,,47 37th St NE,Auburn,98002,47.340195,122.226978,
2012,Puget Sound Clean Air Agency,KING,Foss Maritime Co,0,0,,,14.0915,,,660 W Ewing St,Seattle,98119,47.65243,122.366029,
2012,Puget Sound Clean Air Agency,KING,Franz Seattle Division - 6th Ave.,0,0,,,85.98,,,2901 6th Ave S,Seattle,98134,47.577453,-122.326107,
2012,Puget Sound Clean Air Agency,KING,Franz Seattle Division - Weller St.,0,0,,,71.3495,,,2006 S Weller St,Seattle,98144,47.597568,-122.304299,
2012,Puget Sound Clean Air Agency,KING,Hexcel Corporation,3.043,0.153,0.012,2.014,6.8425,1.6915,,19819 84th Ave S,Kent,98032,47.42513485,122.2282491,
2012,Puget Sound Clean Air Agency,KING,Hytek Finishes Co,0.077,0,0.0155,2.569,26.346,0.514,,8127 S 216th St,Kent,98032,47.42243568,122.2282886,
2012,Puget Sound Clean Air Agency,KING,"Industrial Container Services - WA, LLC",0.241,0,,,39.9415,,,7152 1st Ave S,Seattle,98108,47.53862944,122.3332845,
2012,Puget Sound Clean Air Agency,KING,Kenworth Truck Co - Renton,0.06,0.034,0.019,3.146,59.048,2.6425,,1601 N 8th St,Renton,98057,47.496361,-122.195932,
2012,Puget Sound Clean Air Agency,KING,"Kinder Morgan Liquids Terminal, LLC",0.069,0,0.0055,0.907,45.948,0.762,,2720 13th Ave SW,Seattle,98134,47.58407564,122.3501294,
2012,Puget Sound Clean Air Agency,KING,King Co Ntrl Res Wastewater Treatment,1.0815,0,5.183,42.695,2.8605,26.3,,1400 Utah St W (West Point),Seattle,98199,47.661343,-122.431308,HAP Major
2012,Puget Sound Clean Air Agency,KING,King Co Solid Waste Op Sec Cedar Hills,0,0,23.57,45.057,0.285,0.5965,,16645 228th Ave SE,Maple Valley,98038,47.41669,-122.040227,HAP Major
2012,Puget Sound Clean Air Agency,KING,Magnetic & Penetrant Services/MAPSCO,0,0,,,5.907,,,8135 1st Ave S,Seattle,98108,47.524768,122.329816,
2012,Puget Sound Clean Air Agency,KING,Nucor Steel Seattle Inc,0,0,77.853,192.134,,709.11,,2424 SW Andover St,Seattle,98106,47.570838,-122.365413,HAP Major
2012,Puget Sound Clean Air Agency,KING,Numatic Finishing,0,0,,,43.6515,,,3126  C  St NE,Auburn,98002,47.335272,122.228775,
2012,Puget Sound Clean Air Agency,KING,Phillips 66 Company - Renton Terminal,0,0,,,16.753,,,2423 Lind Ave SW,Renton,98055,47.4565983,122.2238086,
2012,Puget Sound Clean Air Agency,KING,Protective Coatings Inc,0,0,,,37.2435,,,1215 N 2nd Ave,Kent,98032-2993,47.39593367,122.2346391,
2012,Puget Sound Clean Air Agency,KING,Puget Sound Coatings,0,0,,,32.402,,,9220 8th Ave S,Seattle,98108,47.52021817,122.3238213,
2012,Puget Sound Clean Air Agency,KING,Ranger Tugs,0,0,,,3.806,,,,,,,,
2012,Puget Sound Clean Air Agency,KING,Rexam Beverage Can Co,0.3665,0,0.029,4.8195,191.355,4.0485,,1220 N 2nd Ave,Kent,98032,47.396549,-122.233403,HAP Major
2012,Puget Sound Clean Air Agency,KING,"Saint-Gobain Containers, Inc (2011), Ardagh Glass Inc (2014)",61.4235,59.137,75.2385,227.0645,26.2305,33.36,,5801 E Marginal Way S,Seattle,98134,47.5507,-122.3369,HAP Major
2012,Puget Sound Clean Air Agency,KING,Skills Paint Div,0,0,,,14.8275,,,,,,,,
2012,Puget Sound Clean Air Agency,KING,"Terex Washington, Inc",0,0,,,33.2385,,,18700 NE 65th St,Redmond,98052,47.66349,122.09404,
2012,Puget Sound Clean Air Agency,KING,"Terex Washington, Inc",0,0,,,31.918,,,18340 NE 76th St,Redmond,98052,47.67189,122.09588,
2012,Puget Sound Clean Air Agency,KING,"Todd Pacific Shipyards Corp (2009), Vigor Shipyards, Inc (2014)",0.0915,0.0235,0.0015,0.209,92.574,0.1755,0.0065,1801 16th Ave SW,Seattle,98134,47.58608,-122.35552,Unknown
2012,Puget Sound Clean Air Agency,KING,Washington University of  Power Plant & Hospital,0,0,,94.15,,33.55,,"Plant Operations, Box 352160",Seattle,98195-2610,47.651521,-122.30499,
2012,Puget Sound Clean Air Agency,KING,Western Pneumatic Tube Co,0,0,,,66.1895,,,835 6th St S,Kirkland,98033,47.67794112,122.1968155,
2012,Puget Sound Clean Air Agency,KITSAP,Naval Base Kitsap at Bangor,0,0,,26.752,33.614,,,CNRNW,Bangor,98315,47.71809947,122.7466699,
2012,Puget Sound Clean Air Agency,KITSAP,Naval Base Kitsap at Bremerton,0,0,,53.6995,,40.1575,,120 S Dewey St,Bremerton,98314,47.56488,122.64639,
2012,Puget Sound Clean Air Agency,KITSAP,US Navy Puget Sound Naval Shipyard PSNS,40.711,9.735,,,117.166,,,1400 Farragut Ave,Bremerton,98314,47.5602,-122.6368,HAP Major
2012,Puget Sound Clean Air Agency,PIERCE,"Arclin Surfaces Inc (2009), Arclin Surfaces LLC (2014)",0,0,,,12.7425,,,2144 Milwaukee Way,Tacoma,98421-2706,47.248079,-122.403195,
2012,Puget Sound Clean Air Agency,PIERCE,"Boeing Commercial Airplane, Frederickson",0,0,,,65.7035,,,18001 Canyon Rd E,Puyallup,98373,47.086178,-122.344276,Unknown
2012,Puget Sound Clean Air Agency,PIERCE,Delta Prefinishing Corp,0,0,,,5.043,,,4025 100th Ave SW,Lakewood,98499,47.16744278,122.4892886,
2012,Puget Sound Clean Air Agency,PIERCE,Frederickson Power LP,12.5,0,0.8,15.8,5.8,0.3,,18610 50th Ave E,Tacoma,98446,47.086227,-122.365678,
2012,Puget Sound Clean Air Agency,PIERCE,General Plastics Manufacturing Co,0,0,,,1.943,,,4910 Burlington Wy,Tacoma,98409,47.21243078,122.4881961,
2012,Puget Sound Clean Air Agency,PIERCE,Georgia-Pacific Gypsum LLC,31.365,30.2415,,32.8015,,88.9405,,1240 Alexander Ave E,Tacoma,98421-4104,47.269558,-122.394869,Unknown
2012,Puget Sound Clean Air Agency,PIERCE,Graymont Western US Inc,101.4755,80.2555,5.347,58.0675,2.606,66.096,,1220 Alexander Ave,Tacoma,98421,47.271365,-122.397262,HAP Major
2012,Puget Sound Clean Air Agency,PIERCE,Ingersoll-Rand Industrial Tech,0,0,,,15.4025,,,,,,,,
2012,Puget Sound Clean Air Agency,PIERCE,James Hardie Building Products Inc,0,0,,,7.94,,,,,,,,
2012,Puget Sound Clean Air Agency,PIERCE,Joint Base Lewis-McChord,5.186,5.1175,2.0325,81.6825,42.617,55.2075,0.401,Headquarters I Corps,Fort Lewis,98433,47.07899695,122.5806343,
